label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
A,0.2566000819206238,0.8562110662460327,0.3484377861022949,0.7786439657211304,0.3920334279537201,0.6011692881584167,0.3922657072544098,0.4608733654022217,0.4017350673675537,0.3663637936115265,0.3208902776241302,0.4892600178718567,0.330624908208847,0.4182192981243133,0.3340804278850555,0.5436708331108093,0.3270716071128845,0.5969865918159485,0.2522960305213928,0.5008284449577332,0.260553240776062,0.4433044195175171,0.276574969291687,0.579491138458252,0.2708752751350403,0.6114903092384338,0.1907345056533813,0.535058319568634,0.1922384351491928,0.4853329658508301,0.2212222963571548,0.6093565821647644,0.2234151065349578,0.6366329789161682,0.1320162862539291,0.5819412469863892,0.135663166642189,0.543588399887085,0.1662292778491974,0.626193106174469,0.1741016954183578,0.6482663750648499
A,0.2541774213314056,0.8573300838470459,0.3493236303329468,0.7824084758758545,0.3937274813652038,0.5983093976974487,0.3910807371139526,0.4568694829940796,0.4003868103027344,0.3627095818519592,0.3207099437713623,0.4862786829471588,0.3330027759075165,0.4159654676914215,0.3348330557346344,0.5420002937316895,0.3268209993839264,0.5977587103843689,0.2510642111301422,0.4977428317070007,0.2622857093811035,0.4403711557388305,0.2767146527767181,0.5775353312492371,0.2706679403781891,0.6107006669044495,0.1891866475343704,0.5308766961097717,0.1931046545505523,0.4850552678108215,0.2217634916305542,0.609257698059082,0.2238152027130127,0.6356304883956909,0.1308181881904602,0.576115071773529,0.1376635581254959,0.5426903367042542,0.1676556766033172,0.6256316304206848,0.1751244068145752,0.644585907459259
A,0.2568401396274566,0.8596889972686768,0.3504095077514648,0.7819516658782959,0.3937222957611084,0.5975996851921082,0.3910203576087951,0.457243263721466,0.3996707499027252,0.3623419106006622,0.3211707472801208,0.4881018400192261,0.3321431875228882,0.4144623279571533,0.334783673286438,0.5409022569656372,0.3270418643951416,0.597908079624176,0.2509545385837555,0.5006193518638611,0.2617032527923584,0.4423351883888244,0.2767750322818756,0.5801391005516052,0.2703601717948913,0.6117073893547058,0.1886144876480102,0.5347663164138794,0.1925437599420547,0.486802726984024,0.2218820750713348,0.6112812757492065,0.223983034491539,0.6367173194885254,0.129751369357109,0.580564022064209,0.1368766874074936,0.5452879667282104,0.1680026054382324,0.6287992000579834,0.1756701469421386,0.648740828037262
A,0.2525001764297485,0.8562825918197632,0.3475456535816192,0.7798120379447937,0.3915638625621795,0.5992022156715393,0.3910585343837738,0.4596856236457824,0.399446964263916,0.3652780950069427,0.3222591876983642,0.4886285960674286,0.3306988775730133,0.4142919778823852,0.3329373896121979,0.5406842827796936,0.3266082406044006,0.5990403890609741,0.2535228431224823,0.4989874958992004,0.2608856558799743,0.4408152103424072,0.2758209705352783,0.5783732533454895,0.271887332201004,0.6121867895126343,0.1915241181850433,0.5308127403259277,0.1914844214916229,0.4820221960544586,0.2199342250823974,0.6067749261856079,0.2242729365825653,0.6336216330528259,0.1319456696510315,0.57561856508255,0.1352387070655822,0.5429120063781738,0.1653295755386352,0.6252785325050354,0.1750500500202179,0.6440162062644958
A,0.2522214353084564,0.8527698516845703,0.3467026650905609,0.7797051072120667,0.391852468252182,0.600243866443634,0.3930279016494751,0.4599695801734924,0.4017475545406341,0.3651883006095886,0.3236915171146393,0.4884188771247864,0.3317050337791443,0.4172632098197937,0.3335793018341064,0.543266773223877,0.327737957239151,0.5982237458229065,0.2550870478153229,0.4993241429328918,0.2618589103221893,0.4432460963726043,0.2764918804168701,0.5785015821456909,0.2738153040409088,0.6096534729003906,0.1927981376647949,0.5319201946258545,0.1923002302646637,0.4859102368354797,0.2198186218738556,0.6073466539382935,0.224756121635437,0.6298038363456726,0.1335223764181137,0.5763819217681885,0.1352429986000061,0.5450105667114258,0.1652926355600357,0.6287782788276672,0.1758355647325515,0.6483145356178284
A,0.2576605379581451,0.849621593952179,0.3482789695262909,0.777040958404541,0.3906402587890625,0.6007828712463379,0.3917700052261352,0.4609129130840301,0.400817334651947,0.3660377264022827,0.3233959674835205,0.4920760989189148,0.3306088447570801,0.4181616902351379,0.3331557214260101,0.5432965755462646,0.3272015154361725,0.5993043184280396,0.2549501657485962,0.5033072829246521,0.2611075639724731,0.4445897936820984,0.2764583528041839,0.5793688893318176,0.2732968032360077,0.6103264689445496,0.1930481791496276,0.5354491472244263,0.1915454119443893,0.4859923124313354,0.2199032306671142,0.6061134934425354,0.2250846475362777,0.6289196014404297,0.1342782080173492,0.5789802670478821,0.1335780024528503,0.542227566242218,0.1642397940158844,0.6243460178375244,0.1751797944307327,0.6449416875839233
A,0.2564033567905426,0.8545267581939697,0.3466922640800476,0.7846124768257141,0.3904591202735901,0.602006196975708,0.3918124437332153,0.4593369662761688,0.4024173021316528,0.3658841848373413,0.3234213888645172,0.4898536801338196,0.3317640423774719,0.4135288596153259,0.3338539600372314,0.5417790412902832,0.3270604312419891,0.5935692191123962,0.2551125884056091,0.5002400875091553,0.2606797516345978,0.4418578445911407,0.2757687866687774,0.5794182419776917,0.2714318931102752,0.6046549677848816,0.1932593882083892,0.5337373614311218,0.1932866275310516,0.4821725487709045,0.2216912060976028,0.6071745157241821,0.2247251868247985,0.6289653182029724,0.1341147124767303,0.578352153301239,0.137490302324295,0.5430440902709961,0.1678477078676223,0.6269316673278809,0.1761257648468017,0.6454501152038574
A,0.25254687666893,0.8577002286911011,0.3450379371643066,0.7857911586761475,0.391429603099823,0.602932333946228,0.3930771946907043,0.4606934785842895,0.4032338261604309,0.3670635223388672,0.3216366767883301,0.4886443018913269,0.3326744139194488,0.4134817719459533,0.3352701663970947,0.5426863431930542,0.3270940780639648,0.5908525586128235,0.253138393163681,0.4990953803062439,0.2617666125297546,0.4409099221229553,0.2774473130702972,0.5796223282814026,0.2716304659843445,0.6025781035423279,0.1916171908378601,0.5323096513748169,0.1938687860965728,0.4831410646438598,0.22221639752388,0.6078190803527832,0.2236877828836441,0.6258350014686584,0.1327267438173294,0.5767881870269775,0.1374388188123703,0.5438907742500305,0.1675681471824646,0.6278502345085144,0.1744850575923919,0.6445690393447876
A,0.2569111287593841,0.8580435514450073,0.3497821688652038,0.778132975101471,0.3938356041908264,0.5975453853607178,0.3941708207130432,0.4604990482330322,0.4006276130676269,0.3654891848564148,0.3220014274120331,0.48557049036026,0.3325513005256653,0.415594220161438,0.3341470658779144,0.5398914813995361,0.326846569776535,0.5984352231025696,0.252995491027832,0.4970642924308777,0.2622961401939392,0.4430604577064514,0.2768891453742981,0.5797507762908936,0.2720248103141784,0.6161361336708069,0.1915275454521179,0.5309401154518127,0.1940231025218963,0.4836831986904144,0.222036063671112,0.6072825789451599,0.2249292582273483,0.6356543898582458,0.1333974748849868,0.5781923532485962,0.1381078064441681,0.5440864562988281,0.1688081920146942,0.6273605823516846,0.1774408519268036,0.6495839357376099
A,0.2579266726970672,0.8558005094528198,0.3464488983154297,0.7783936262130737,0.3889479041099548,0.6019200086593628,0.3931047916412353,0.4644764363765716,0.3998551368713379,0.3690766096115112,0.3205806910991668,0.4869354367256164,0.3304914534091949,0.412508487701416,0.3333597183227539,0.5390795469284058,0.3257140517234802,0.6004571914672852,0.2515126764774322,0.4979074597358703,0.2586423456668854,0.4427216053009033,0.2747363448143005,0.5793797373771667,0.2711089253425598,0.6152380704879761,0.1902826875448227,0.5312473773956299,0.1903853118419647,0.4837703704833984,0.2196438908576965,0.6060126423835754,0.2246789932250976,0.6358073353767395,0.1327773034572601,0.5772615671157837,0.133798286318779,0.5443258881568909,0.1650163829326629,0.6259605884552002,0.1766706705093383,0.6484182476997375
A,0.2554938495159149,0.8587673902511597,0.3473154306411743,0.7792031764984131,0.3919200301170349,0.599787175655365,0.3935788869857788,0.4618301689624786,0.4028286933898926,0.3672175705432892,0.3236687183380127,0.481592059135437,0.3317054808139801,0.4149326086044311,0.3309435248374939,0.5436323881149292,0.3234449625015259,0.6003459692001343,0.2536596357822418,0.4915001988410949,0.2606469094753265,0.4420967102050781,0.2734710574150085,0.580993115901947,0.2692051529884338,0.6105868816375732,0.1910933554172516,0.526005744934082,0.1924822926521301,0.4862397313117981,0.2195311188697815,0.6094468832015991,0.2234721928834915,0.630219578742981,0.1325518786907196,0.573986291885376,0.1357195973396301,0.544623613357544,0.166227787733078,0.6270921230316162,0.1757300794124603,0.6442806124687195
A,0.2528664469718933,0.8575173020362854,0.3457180559635162,0.781414806842804,0.3918264806270599,0.6020142436027527,0.3925812840461731,0.4641660153865814,0.4025958180427551,0.370112657546997,0.3235492706298828,0.4850318133831024,0.3320618271827698,0.4133245050907135,0.3313014507293701,0.5412941575050354,0.3235950171947479,0.5983431339263916,0.2534742355346679,0.4950474798679352,0.2606867253780365,0.4404871165752411,0.273990273475647,0.579425573348999,0.2698026299476623,0.6102678179740906,0.190906286239624,0.5284087061882019,0.1928049772977829,0.4854994714260101,0.2200380861759185,0.6082525253295898,0.223998874425888,0.6300071477890015,0.1323901712894439,0.5744999051094055,0.1359476149082183,0.5419826507568359,0.1657246351242065,0.6240479946136475,0.1745595782995224,0.6424716711044312
A,0.4041365385055542,0.8669955730438232,0.5141285061836243,0.7950669527053833,0.5749020576477051,0.6042047142982483,0.583560049533844,0.4530567526817322,0.5966542363166809,0.3462086617946625,0.5078152418136597,0.4530393779277801,0.5409088730812073,0.3951141834259033,0.5333378314971924,0.5305377840995789,0.515371561050415,0.5919497013092041,0.4333388209342956,0.4564326405525207,0.4669456779956817,0.4192677438259125,0.4705013632774353,0.571023166179657,0.454585462808609,0.6065599322319031,0.362904280424118,0.4894425570964813,0.3900327086448669,0.4623229801654815,0.4096599817276001,0.600047767162323,0.4014996588230133,0.6285969018936157,0.2955869436264038,0.5392423868179321,0.3219165205955505,0.5196473598480225,0.3499012291431427,0.6134765148162842,0.3498588800430298,0.6353759765625
A,0.4049987196922302,0.86749267578125,0.5165808796882629,0.7991964221000671,0.5814287662506104,0.5995293855667114,0.5828635692596436,0.4474307000637054,0.5988256931304932,0.3435449600219726,0.5085116624832153,0.4523600935935974,0.5408955216407776,0.3930679857730865,0.5330477952957153,0.5311698913574219,0.5168732404708862,0.5885059833526611,0.4330069720745086,0.4549654722213745,0.467778593301773,0.4204330444335937,0.4698519110679626,0.5750665068626404,0.4547397196292877,0.6034332513809204,0.3636651635169983,0.486480712890625,0.3901028931140899,0.4655348062515259,0.4073710143566131,0.6055540442466736,0.3992990553379059,0.6257651448249817,0.2974923849105835,0.5330036878585815,0.3225190639495849,0.5207691192626953,0.346973717212677,0.6171442866325378,0.3448515832424164,0.6327433586120605
A,0.4018775224685669,0.8683085441589355,0.5164540410041809,0.7994868755340576,0.5822998881340027,0.6007919311523438,0.5839353799819946,0.4488909542560577,0.5985699892044067,0.3451610207557678,0.5099255442619324,0.4527332186698913,0.5412375926971436,0.3931038379669189,0.5325443744659424,0.5300350785255432,0.5163593292236328,0.5916067957878113,0.4344826936721802,0.4559603035449981,0.4679912328720093,0.4171609878540039,0.4700743556022644,0.5705468058586121,0.4555810093879699,0.6065043807029724,0.3651924431324005,0.487573504447937,0.3901062905788421,0.4619961678981781,0.4080168902873993,0.6014175415039062,0.4012389183044433,0.6285281181335449,0.2989146411418915,0.534798800945282,0.3227705359458923,0.5168378949165344,0.347463309764862,0.6128082275390625,0.3469542562961578,0.6319730281829834
A,0.4033332467079162,0.8691838979721069,0.514702320098877,0.7942543029785156,0.5790708065032959,0.5997092723846436,0.5862853527069092,0.4517938494682312,0.5984609127044678,0.3461768627166748,0.5086400508880615,0.454372763633728,0.5430647134780884,0.3906989693641662,0.5333144068717957,0.5254049897193909,0.5145050287246704,0.5941071510314941,0.4343918561935425,0.4578067362308502,0.4672684073448181,0.4173961877822876,0.468647301197052,0.5725206732749939,0.4549512267112732,0.6172575354576111,0.3643355071544647,0.4897765517234802,0.389427125453949,0.4607011675834656,0.4066722989082336,0.5993232131004333,0.4005085825920105,0.6325951218605042,0.296739399433136,0.537993848323822,0.3208541870117187,0.5179139971733093,0.3470166623592376,0.6125462055206299,0.3487724065780639,0.6351632475852966
A,0.4042054414749145,0.8702483177185059,0.5169095396995544,0.7951812148094177,0.5812952518463135,0.5992946624755859,0.5867858529090881,0.4501172602176666,0.599409282207489,0.344936192035675,0.5081737637519836,0.4564917385578155,0.5418239235877991,0.3914340734481811,0.5325868129730225,0.5264330506324768,0.5142157077789307,0.594219446182251,0.4341492056846618,0.4621933996677398,0.4667584896087646,0.4201259016990661,0.468269795179367,0.5759811401367188,0.4545498192310333,0.6171719431877136,0.364245742559433,0.4945188462734222,0.3898378908634186,0.4610814154148102,0.4064191281795501,0.6008515954017639,0.3990417718887329,0.6321251392364502,0.2960178256034851,0.5421139001846313,0.3213762938976288,0.5172199606895447,0.3468905687332153,0.6126843094825745,0.34663125872612,0.6351416110992432
A,0.4017994105815887,0.8732080459594727,0.5169747471809387,0.8012123107910156,0.5796300172805786,0.599028468132019,0.5848113298416138,0.4494147598743438,0.6000882983207703,0.3448192477226257,0.5090989470481873,0.451732873916626,0.5426315069198608,0.3931120038032532,0.5334904193878174,0.5310357213020325,0.5166810750961304,0.5950682759284973,0.4331557750701904,0.4555235505104065,0.4684538543224334,0.4174487590789795,0.469664603471756,0.5725703239440918,0.4556958973407745,0.6123109459877014,0.3627724647521972,0.4879338145256042,0.3904680609703064,0.4619193971157074,0.4082477390766144,0.6021912097930908,0.4019687175750732,0.6337122917175293,0.2964000105857849,0.5360614061355591,0.3232542872428894,0.5187827944755554,0.34952512383461,0.6159331798553467,0.3506526350975036,0.6389999389648438
A,0.4045773148536682,0.8748775720596313,0.5173962712287903,0.800528883934021,0.5800189971923828,0.5987547039985657,0.5835986137390137,0.4501263797283172,0.5991615653038025,0.3452393412590027,0.508447527885437,0.4488741755485534,0.5428017377853394,0.3937789797782898,0.5336410999298096,0.5321968793869019,0.5172646045684814,0.5939939618110657,0.4313407242298126,0.4534316658973694,0.4690835177898407,0.4190954566001892,0.4704471230506897,0.5733280181884766,0.456129789352417,0.6102688908576965,0.3605167865753174,0.4877223670482635,0.3905838131904602,0.4635140001773834,0.4087844491004944,0.602294921875,0.4020193219184875,0.6313766837120056,0.2942824959754944,0.5379893779754639,0.3229754567146301,0.5208348631858826,0.3503845632076263,0.6176902055740356,0.3512322604656219,0.6404863595962524
A,0.4105571210384369,0.8707565069198608,0.5163210034370422,0.7980601191520691,0.5775274038314819,0.6026912331581116,0.5834109783172607,0.4521025419235229,0.5988016128540039,0.3458947539329529,0.5113626718521118,0.4580575227737427,0.5413617491722107,0.3930734992027282,0.5349372029304504,0.5312579870223999,0.5205596685409546,0.5941123962402344,0.4370341300964355,0.46309894323349,0.4671089947223663,0.4220857322216034,0.4703958630561828,0.5781480669975281,0.4583315849304199,0.6122322082519531,0.366392433643341,0.4946424663066864,0.3905460238456726,0.4602139592170715,0.4080837368965149,0.6055938601493835,0.4029446542263031,0.6360413432121277,0.2970142066478729,0.5410404205322266,0.3206096291542053,0.5157598257064819,0.3466449081897735,0.6176047921180725,0.3481746613979339,0.6428099274635315
A,0.4096927940845489,0.8694828748703003,0.5156388282775879,0.7977629899978638,0.5767346620559692,0.6017377972602844,0.5844019055366516,0.451416015625,0.5992634892463684,0.3454887270927429,0.5113038420677185,0.4580646753311157,0.5414388179779053,0.394123375415802,0.5348670482635498,0.531971275806427,0.5203296542167664,0.5942098498344421,0.4372245371341705,0.4624879956245422,0.4669201076030731,0.4227156639099121,0.4699437916278839,0.5780035853385925,0.4578257799148559,0.6108118891716003,0.3665184676647186,0.4940521717071533,0.3905426859855652,0.4605210125446319,0.4077076315879822,0.6038283109664917,0.4021568298339844,0.6320441961288452,0.2971807718276977,0.5403262972831726,0.3208689987659454,0.5162538886070251,0.3467238247394562,0.6160877346992493,0.3482145071029663,0.6391791701316833
A,0.4035296440124511,0.8648174405097961,0.5187380909919739,0.7914491891860962,0.5810266733169556,0.5956087708473206,0.5871322154998779,0.4461802840232849,0.6021856069564819,0.343298077583313,0.5115622282028198,0.4600758552551269,0.5436301827430725,0.3945494294166565,0.5339230895042419,0.5301818251609802,0.5156742930412292,0.5894916653633118,0.435794860124588,0.4629706740379333,0.4687008261680603,0.4220562577247619,0.4696933627128601,0.5747647285461426,0.4537624716758728,0.6046093702316284,0.3649514615535736,0.494126945734024,0.3900628089904785,0.467520534992218,0.4078369438648224,0.6050137877464294,0.4006954729557037,0.6261355876922607,0.2975700795650482,0.5402955412864685,0.3212606310844421,0.5226932168006897,0.3483842611312866,0.6184985041618347,0.349734902381897,0.6371347904205322
A,0.4013291001319885,0.866058349609375,0.5156858563423157,0.7980371117591858,0.5799599885940552,0.6033564209938049,0.5850390791893005,0.4527817368507385,0.5984388589859009,0.3488448858261108,0.5110666155815125,0.4573025405406952,0.5427273511886597,0.3907350599765777,0.532185971736908,0.5273186564445496,0.5152475833892822,0.5939923524856567,0.4373763501644134,0.4616997838020324,0.4674438834190368,0.4170258045196533,0.4689718186855316,0.5743837952613831,0.4577164053916931,0.6145114898681641,0.3672655522823334,0.4923465251922607,0.3917919397354126,0.4603227376937866,0.4081626832485199,0.602640688419342,0.402366429567337,0.6335192322731018,0.2994230985641479,0.537609338760376,0.3236991763114929,0.5147568583488464,0.3479736745357513,0.6133912205696106,0.3482635915279388,0.6359476447105408
A,0.3994816541671753,0.8724236488342285,0.5167707204818726,0.8008998036384583,0.580507755279541,0.6026744246482849,0.5836595296859741,0.4518665969371795,0.6001182794570923,0.3464767634868622,0.5103654265403748,0.4525671601295471,0.5428368449211121,0.3956755995750427,0.5338470935821533,0.5323198437690735,0.5153061151504517,0.5919510126113892,0.4341535866260528,0.456129789352417,0.4689554274082184,0.4193645417690277,0.4710330963134765,0.5728151202201843,0.4544650018215179,0.605617344379425,0.3635094761848449,0.4891659021377563,0.3921215534210205,0.4672406911849975,0.4099036753177643,0.6039734482765198,0.4001909792423248,0.6262235641479492,0.2969616055488586,0.5380447506904602,0.3252196609973907,0.5234642028808594,0.3508716225624084,0.6172114014625549,0.3476051688194275,0.6338363289833069
A,0.4025005102157593,0.8725742697715759,0.5168593525886536,0.8001883029937744,0.5813138484954834,0.6009619832038879,0.5836957693099976,0.450422465801239,0.6002567410469055,0.345560073852539,0.5118235349655151,0.4500053226947784,0.5448713898658752,0.3954070806503296,0.5349053144454956,0.5330111384391785,0.5176981091499329,0.5939323306083679,0.4342546761035919,0.454435259103775,0.4714363515377044,0.4195571839809418,0.4717105031013489,0.5741404891014099,0.4551569521427154,0.6076907515525818,0.362898051738739,0.4880917966365814,0.3934480547904968,0.4679506719112396,0.4101466536521911,0.6051846146583557,0.4005045592784881,0.6273369789123535,0.296180784702301,0.5371096134185791,0.3263777196407318,0.5220248103141785,0.3509597182273865,0.6162703037261963,0.346552312374115,0.6325107216835022
A,0.4080453813076019,0.8680707812309265,0.5174882411956787,0.7943930625915527,0.5798501968383789,0.5994462966918945,0.5851840972900391,0.4504568576812744,0.5994062423706055,0.3455520570278168,0.5108139514923096,0.4546249508857727,0.5438868999481201,0.3933382034301758,0.5334856510162354,0.5327038764953613,0.5169577598571777,0.5951581001281738,0.4350474774837494,0.4573665261268616,0.4709717035293579,0.4196117520332336,0.4708973169326782,0.5740119218826294,0.4565301239490509,0.6086241602897644,0.3641402125358581,0.4888285398483276,0.3933503031730652,0.4607047736644745,0.4095930457115173,0.6018590331077576,0.4023737907409668,0.6293184757232666,0.2965248227119446,0.5367855429649353,0.3245155811309814,0.521708071231842,0.3493032455444336,0.6174471974372864,0.3483807742595672,0.6361545920372009
