label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.2566000819206238,0.8562110662460327,-6.916686174918141e-07,0.3484377861022949,0.7786439657211304,-0.04302329570055008,0.3920334279537201,0.6011692881584167,-0.04924183711409569,0.3922657072544098,0.4608733654022217,-0.05103720352053642,0.4017350673675537,0.3663637936115265,-0.041969966143369675,0.32089027762413025,0.4892600178718567,-0.007886935025453568,0.33062490820884705,0.41821929812431335,-0.04952989146113396,0.33408042788505554,0.5436708331108093,-0.06306000798940659,0.3270716071128845,0.5969865918159485,-0.06467510759830475,0.2522960305213928,0.5008284449577332,-0.001388857839629054,0.260553240776062,0.4433044195175171,-0.046049486845731735,0.276574969291687,0.579491138458252,-0.047391023486852646,0.2708752751350403,0.6114903092384338,-0.03545808419585228,0.19073450565338135,0.535058319568634,-0.004818828776478767,0.1922384351491928,0.4853329658508301,-0.05385952815413475,0.22122229635715485,0.6093565821647644,-0.03302375227212906,0.22341510653495789,0.6366329789161682,-0.005670919548720121,0.13201628625392914,0.5819412469863892,-0.011383173055946827,0.13566316664218903,0.543588399887085,-0.039051786065101624,0.1662292778491974,0.626193106174469,-0.01940869726240635,0.17410169541835785,0.6482663750648499,0.00403097178786993
A,0.25417742133140564,0.8573300838470459,-6.998899380050716e-07,0.3493236303329468,0.7824084758758545,-0.043817080557346344,0.39372748136520386,0.5983093976974487,-0.04809430614113808,0.39108073711395264,0.4568694829940796,-0.047866158187389374,0.4003868103027344,0.36270958185195923,-0.036205969750881195,0.3207099437713623,0.4862786829471588,-0.0026232523377984762,0.3330027759075165,0.4159654676914215,-0.0450170561671257,0.3348330557346344,0.5420002937316895,-0.05893106013536453,0.3268209993839264,0.5977587103843689,-0.06041446700692177,0.2510642111301422,0.49774283170700073,0.00466789910569787,0.2622857093811035,0.44037115573883057,-0.04237360507249832,0.27671465277671814,0.5775353312492371,-0.045263588428497314,0.2706679403781891,0.6107006669044495,-0.03306761011481285,0.18918664753437042,0.5308766961097717,0.0013079787604510784,0.19310465455055237,0.48505526781082153,-0.0492083802819252,0.2217634916305542,0.609257698059082,-0.030229927971959114,0.2238152027130127,0.6356304883956909,-0.0032370430417358875,0.1308181881904602,0.576115071773529,-0.005361523479223251,0.1376635581254959,0.5426903367042542,-0.033240631222724915,0.16765567660331726,0.6256316304206848,-0.01526845432817936,0.1751244068145752,0.644585907459259,0.007204435300081968
A,0.25684013962745667,0.8596889972686768,-6.981668434491439e-07,0.35040950775146484,0.7819516658782959,-0.043136849999427795,0.3937222957611084,0.5975996851921082,-0.04798224940896034,0.39102035760879517,0.45724326372146606,-0.04869791865348816,0.3996707499027252,0.36234191060066223,-0.038007352501153946,0.32117074728012085,0.4881018400192261,-0.003437291830778122,0.3321431875228882,0.4144623279571533,-0.04765600711107254,0.334783673286438,0.5409022569656372,-0.06285569816827774,0.3270418643951416,0.597908079624176,-0.06472548842430115,0.2509545385837555,0.5006193518638611,0.003046206198632717,0.2617032527923584,0.44233518838882446,-0.04441787302494049,0.2767750322818756,0.5801391005516052,-0.04741499200463295,0.27036017179489136,0.6117073893547058,-0.03539484739303589,0.18861448764801025,0.5347663164138794,-0.001142303110100329,0.19254375994205475,0.48680272698402405,-0.05217109993100166,0.22188207507133484,0.6112812757492065,-0.03283212333917618,0.223983034491539,0.6367173194885254,-0.005573176313191652,0.12975136935710907,0.580564022064209,-0.008571014739573002,0.1368766874074936,0.5452879667282104,-0.03656728193163872,0.16800260543823242,0.6287992000579834,-0.017579302191734314,0.17567014694213867,0.648740828037262,0.005771335680037737
A,0.25250017642974854,0.8562825918197632,-7.225993385873153e-07,0.34754565358161926,0.7798120379447937,-0.043304044753313065,0.39156386256217957,0.5992022156715393,-0.048463329672813416,0.3910585343837738,0.45968562364578247,-0.050081245601177216,0.399446964263916,0.36527809500694275,-0.040460254997015,0.32225918769836426,0.4886285960674286,-0.003213438903912902,0.3306988775730133,0.41429197788238525,-0.04947390407323837,0.3329373896121979,0.5406842827796936,-0.0660235583782196,0.32660824060440063,0.5990403890609741,-0.06848733127117157,0.2535228431224823,0.49898749589920044,0.002834765240550041,0.26088565587997437,0.4408152103424072,-0.047093842178583145,0.2758209705352783,0.5783732533454895,-0.050504300743341446,0.27188733220100403,0.6121867895126343,-0.03824913874268532,0.19152411818504333,0.5308127403259277,-0.002131729619577527,0.19148442149162292,0.4820221960544586,-0.05475196614861488,0.21993422508239746,0.6067749261856079,-0.03498674929141998,0.2242729365825653,0.6336216330528259,-0.006995073053985834,0.1319456696510315,0.57561856508255,-0.010559788905084133,0.13523870706558228,0.5429120063781738,-0.03977436199784279,0.16532957553863525,0.6252785325050354,-0.02167973853647709,0.1750500500202179,0.6440162062644958,0.0012049408396705985
A,0.2522214353084564,0.8527698516845703,-7.119702445379517e-07,0.3467026650905609,0.7797051072120667,-0.04296208918094635,0.391852468252182,0.600243866443634,-0.048289354890584946,0.3930279016494751,0.45996958017349243,-0.049668967723846436,0.40174755454063416,0.3651883006095886,-0.04017550125718117,0.3236915171146393,0.4884188771247864,-0.005783791188150644,0.3317050337791443,0.4172632098197937,-0.05083983391523361,0.33357930183410645,0.543266773223877,-0.06677206605672836,0.327737957239151,0.5982237458229065,-0.06933291256427765,0.2550870478153229,0.49932414293289185,0.00024939689319580793,0.26185891032218933,0.44324609637260437,-0.04827678203582764,0.2764918804168701,0.5785015821456909,-0.051278889179229736,0.2738153040409088,0.6096534729003906,-0.03950539976358414,0.19279813766479492,0.5319201946258545,-0.004402379505336285,0.1923002302646637,0.48591023683547974,-0.056093912571668625,0.2198186218738556,0.6073466539382935,-0.03710007295012474,0.224756121635437,0.6298038363456726,-0.01041833683848381,0.1335223764181137,0.5763819217681885,-0.012335474602878094,0.1352429986000061,0.5450105667114258,-0.041745178401470184,0.1652926355600357,0.6287782788276672,-0.02414674684405327,0.17583556473255157,0.6483145356178284,-0.001992196077480912
A,0.25766053795814514,0.849621593952179,-6.859090149191616e-07,0.3482789695262909,0.777040958404541,-0.043944500386714935,0.3906402587890625,0.6007828712463379,-0.05084741488099098,0.39177000522613525,0.46091291308403015,-0.05366106331348419,0.400817334651947,0.3660377264022827,-0.045634470880031586,0.3233959674835205,0.4920760989189148,-0.008487951010465622,0.3306088447570801,0.41816169023513794,-0.05444514378905296,0.33315572142601013,0.5432965755462646,-0.07057761400938034,0.3272015154361725,0.5993043184280396,-0.07291567325592041,0.2549501657485962,0.5033072829246521,-0.0018789524910971522,0.26110756397247314,0.4445897936820984,-0.050307899713516235,0.27645835280418396,0.5793688893318176,-0.052753906697034836,0.2732968032360077,0.6103264689445496,-0.04078640788793564,0.19304817914962769,0.5354491472244263,-0.00595090351998806,0.19154541194438934,0.48599231243133545,-0.05756796896457672,0.21990323066711426,0.6061134934425354,-0.0378064401447773,0.22508464753627777,0.6289196014404297,-0.010634382255375385,0.13427820801734924,0.5789802670478821,-0.013352005742490292,0.13357800245285034,0.542227566242218,-0.042546600103378296,0.1642397940158844,0.6243460178375244,-0.024345528334379196,0.17517979443073273,0.6449416875839233,-0.001804433879442513
A,0.2564033567905426,0.8545267581939697,-7.106602311068855e-07,0.3466922640800476,0.7846124768257141,-0.04307081922888756,0.3904591202735901,0.602006196975708,-0.047591712325811386,0.39181244373321533,0.4593369662761688,-0.04721853882074356,0.40241730213165283,0.3658841848373413,-0.03536170348525047,0.3234213888645172,0.4898536801338196,-0.0077895913273096085,0.3317640423774719,0.4135288596153259,-0.04796271026134491,0.33385396003723145,0.5417790412902832,-0.05921829119324684,0.32706043124198914,0.5935692191123962,-0.059489473700523376,0.25511258840560913,0.5002400875091553,-0.00031982985092327,0.2606797516345978,0.44185784459114075,-0.04274721443653107,0.27576878666877747,0.5794182419776917,-0.041602641344070435,0.27143189311027527,0.6046549677848816,-0.028438974171876907,0.19325938820838928,0.5337373614311218,-0.0030085642356425524,0.19328662753105164,0.48217254877090454,-0.050372324883937836,0.22169120609760284,0.6071745157241821,-0.028540801256895065,0.22472518682479858,0.6289653182029724,-0.0012110002571716905,0.13411471247673035,0.578352153301239,-0.008910483680665493,0.13749030232429504,0.5430440902709961,-0.03579212725162506,0.16784770786762238,0.6269316673278809,-0.016346260905265808,0.17612576484680176,0.6454501152038574,0.006555634085088968
A,0.25254687666893005,0.8577002286911011,-7.239392516567023e-07,0.34503793716430664,0.7857911586761475,-0.04405074939131737,0.391429603099823,0.602932333946228,-0.04937621206045151,0.39307719469070435,0.46069347858428955,-0.04986271634697914,0.4032338261604309,0.3670635223388672,-0.03860777989029884,0.3216366767883301,0.4886443018913269,-0.007578159216791391,0.33267441391944885,0.41348177194595337,-0.049198299646377563,0.3352701663970947,0.5426863431930542,-0.06207292154431343,0.32709407806396484,0.5908525586128235,-0.0638703852891922,0.25313839316368103,0.4990953803062439,-0.0008271022234112024,0.26176661252975464,0.4409099221229553,-0.04534027352929115,0.27744731307029724,0.5796223282814026,-0.04575347900390625,0.2716304659843445,0.6025781035423279,-0.03351298347115517,0.1916171908378601,0.5323096513748169,-0.004464368801563978,0.19386878609657288,0.48314106464385986,-0.05304310470819473,0.22221639752388,0.6078190803527832,-0.031749747693538666,0.2236877828836441,0.6258350014686584,-0.004842093680053949,0.1327267438173294,0.5767881870269775,-0.011515791527926922,0.1374388188123703,0.5438907742500305,-0.03860890120267868,0.1675681471824646,0.6278502345085144,-0.019169624894857407,0.17448505759239197,0.6445690393447876,0.0035234172828495502
A,0.25691112875938416,0.8580435514450073,-7.223035822789825e-07,0.34978216886520386,0.778132975101471,-0.04105864092707634,0.3938356041908264,0.5975453853607178,-0.04614052549004555,0.3941708207130432,0.4604990482330322,-0.047828953713178635,0.40062761306762695,0.3654891848564148,-0.03908243775367737,0.3220014274120331,0.48557049036026,-0.004312003497034311,0.3325513005256653,0.415594220161438,-0.04896146431565285,0.33414706587791443,0.5398914813995361,-0.06569603085517883,0.32684656977653503,0.5984352231025696,-0.0685681402683258,0.25299549102783203,0.4970642924308777,0.0006930831004865468,0.2622961401939392,0.4430604577064514,-0.04720943793654442,0.2768891453742981,0.5797507762908936,-0.051193300634622574,0.27202481031417847,0.6161361336708069,-0.03987399861216545,0.19152754545211792,0.5309401154518127,-0.004525705706328154,0.19402310252189636,0.48368319869041443,-0.05498862266540527,0.22203606367111206,0.6072825789451599,-0.03592982888221741,0.22492925822734833,0.6356543898582458,-0.009062187746167183,0.13339747488498688,0.5781923532485962,-0.012925633229315281,0.1381078064441681,0.5440864562988281,-0.040997907519340515,0.1688081920146942,0.6273605823516846,-0.022197818383574486,0.1774408519268036,0.6495839357376099,0.0010050832061097026
A,0.25792667269706726,0.8558005094528198,-6.9161842475296e-07,0.3464488983154297,0.7783936262130737,-0.044703491032123566,0.38894790410995483,0.6019200086593628,-0.051875095814466476,0.39310479164123535,0.46447643637657166,-0.05514030158519745,0.3998551368713379,0.36907660961151123,-0.047574903815984726,0.32058069109916687,0.48693543672561646,-0.00633455952629447,0.33049145340919495,0.412508487701416,-0.05287941172719002,0.3333597183227539,0.5390795469284058,-0.07156062126159668,0.3257140517234802,0.6004571914672852,-0.07508816570043564,0.25151267647743225,0.49790745973587036,0.0010334227699786425,0.2586423456668854,0.4427216053009033,-0.04702337831258774,0.27473634481430054,0.5793797373771667,-0.051267046481370926,0.2711089253425598,0.6152380704879761,-0.040213532745838165,0.1902826875448227,0.5312473773956299,-0.0023448101710528135,0.19038531184196472,0.48377037048339844,-0.05255846679210663,0.21964389085769653,0.6060126423835754,-0.03357375040650368,0.22467899322509766,0.6358073353767395,-0.006721000652760267,0.13277730345726013,0.5772615671157837,-0.009347619488835335,0.133798286318779,0.5443258881568909,-0.03760090842843056,0.16501638293266296,0.6259605884552002,-0.019564202055335045,0.17667067050933838,0.6484182476997375,0.003387232543900609
A,0.2554938495159149,0.8587673902511597,-7.500804031224106e-07,0.3473154306411743,0.7792031764984131,-0.04265175759792328,0.3919200301170349,0.599787175655365,-0.048369623720645905,0.3935788869857788,0.46183016896247864,-0.050315868109464645,0.4028286933898926,0.3672175705432892,-0.04131437465548515,0.3236687183380127,0.481592059135437,-0.0041682361625134945,0.3317054808139801,0.41493260860443115,-0.049079179763793945,0.3309435248374939,0.5436323881149292,-0.06508612632751465,0.3234449625015259,0.6003459692001343,-0.06770222634077072,0.2536596357822418,0.49150019884109497,0.0012940741144120693,0.26064690947532654,0.4420967102050781,-0.04618968069553375,0.27347105741500854,0.580993115901947,-0.04847640544176102,0.26920515298843384,0.6105868816375732,-0.036097556352615356,0.1910933554172516,0.526005744934082,-0.00394511129707098,0.19248229265213013,0.4862397313117981,-0.05439142882823944,0.2195311188697815,0.6094468832015991,-0.03434736281633377,0.22347219288349152,0.630219578742981,-0.006980853620916605,0.1325518786907196,0.573986291885376,-0.012580194510519505,0.13571959733963013,0.544623613357544,-0.03990855813026428,0.166227787733078,0.6270921230316162,-0.02039528824388981,0.17573007941246033,0.6442806124687195,0.003224259475246072
A,0.2528664469718933,0.8575173020362854,-7.428699859701737e-07,0.34571805596351624,0.781414806842804,-0.0422687865793705,0.39182648062705994,0.6020142436027527,-0.04754965752363205,0.3925812840461731,0.4641660153865814,-0.048962388187646866,0.4025958180427551,0.37011265754699707,-0.03936422988772392,0.3235492706298828,0.4850318133831024,-0.004970718175172806,0.3320618271827698,0.4133245050907135,-0.049515292048454285,0.3313014507293701,0.5412941575050354,-0.06486641615629196,0.3235950171947479,0.5983431339263916,-0.06685544550418854,0.25347423553466797,0.4950474798679352,0.0008041696855798364,0.2606867253780365,0.4404871165752411,-0.04646659642457962,0.273990273475647,0.579425573348999,-0.048369400203228,0.26980262994766235,0.6102678179740906,-0.03555236756801605,0.19090628623962402,0.5284087061882019,-0.003959256689995527,0.1928049772977829,0.48549947142601013,-0.05393585190176964,0.22003808617591858,0.6082525253295898,-0.03386186808347702,0.22399887442588806,0.6300071477890015,-0.006353496108204126,0.13239017128944397,0.5744999051094055,-0.012018220499157906,0.13594761490821838,0.5419826507568359,-0.03847583383321762,0.16572463512420654,0.6240479946136475,-0.018724758177995682,0.1745595782995224,0.6424716711044312,0.004947608336806297
A,0.4041365385055542,0.8669955730438232,-8.29238445021474e-07,0.5141285061836243,0.7950669527053833,-0.04322541505098343,0.5749020576477051,0.6042047142982483,-0.049526382237672806,0.583560049533844,0.4530567526817322,-0.052598737180233,0.5966542363166809,0.3462086617946625,-0.044693343341350555,0.5078152418136597,0.45303937792778015,-0.005728373769670725,0.5409088730812073,0.3951141834259033,-0.05350406467914581,0.5333378314971924,0.5305377840995789,-0.0701679140329361,0.515371561050415,0.5919497013092041,-0.07313070446252823,0.43333882093429565,0.45643264055252075,-0.002740565687417984,0.46694567799568176,0.4192677438259125,-0.05314981937408447,0.4705013632774353,0.571023166179657,-0.056331947445869446,0.454585462808609,0.6065599322319031,-0.04438365250825882,0.36290428042411804,0.4894425570964813,-0.01068171951919794,0.39003270864486694,0.46232298016548157,-0.06681037694215775,0.4096599817276001,0.600047767162323,-0.04749580845236778,0.4014996588230133,0.6285969018936157,-0.019822819158434868,0.2955869436264038,0.5392423868179321,-0.021687990054488182,0.32191652059555054,0.5196473598480225,-0.054362908005714417,0.3499012291431427,0.6134765148162842,-0.03519727662205696,0.3498588800430298,0.6353759765625,-0.011058268137276173
